designation,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,astrometric_pseudo_colour,astrometric_pseudo_colour_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,l,b,ecl_lon,ecl_lat
Gaia DR2 6253551891411426560,2015.5,232.43860223058587,0.4422397897020305,-21.101917911014755,0.3485130136763368,1.05945644852788,0.5123164324242467,-0.955333903951787,1.0856794252032596,5.498689068865708,0.9557629712284847,1.7028363673596347,0.11879731833311573,19.667725,,,345.4491764755088,28.410685820900813,235.31227988139338,-2.0714618942857426
Gaia DR2 6253593161758628352,2015.5,233.06744268424023,0.06733382452193994,-20.61284293604987,0.04587131868755035,0.33706420514373675,0.0769742645191057,0.1309597330717922,0.0972242797060199,-5.787267046442492,0.09876666423929427,1.5913314308538606,0.011847808070066801,14.7136135,,,346.3182932722697,28.401451166863822,235.76502217302286,-1.4552451669773945
Gaia DR2 6253658995013662976,2015.5,232.49271458910263,0.9808869856706336,-20.378104379841666,0.6366006991288188,-0.6916783079799335,1.0338803265327359,-8.793006270289716,2.019176794375125,-0.5311965812150551,1.3448863014004842,1.344595709299538,0.21819136734172237,20.490055,,,346.0266463644175,28.93006763726958,235.18582908737798,-1.3569749242266753
Gaia DR2 6253641467248866560,2015.5,232.63959462733257,1.0887306042535594,-20.539808979223388,0.6123385825656172,-0.28027288858035965,1.104340711338298,2.0724659266055014,2.2019207879918423,-8.844172095343371,1.4676373564740355,1.6091587716619205,0.24716028062136966,20.493313,,,346.02636700262633,28.717732388135865,235.3585216082359,-1.4805949295223384
Gaia DR2 1346278595813370624,2015.5,269.283355582848,6.277326426459056,43.69556621260315,3.3565877370477963,,,,,,,,,21.03633,,,70.33667704742007,27.778469709722238,268.66662840869634,67.13153017259529
Gaia DR2 4291132994023975808,2015.5,293.89107771986437,0.8016846175063199,4.7877380314634586,0.7532942165058317,2.0298275438448448,1.3959364453472565,-4.712336707450401,2.249923046696669,-4.87911620147302,1.0245447801211938,1.2785259898656842,0.1135799982899597,20.13405,,,42.29244679833218,-7.564764430285364,296.69140232560267,26.0402524105569
Gaia DR2 4291117390400336128,2015.5,293.168126846678,0.3306691113284571,4.618207063242517,0.2514524546717604,-0.5547338532910905,0.36074226878730653,-2.3998102244495727,0.6547611361404818,-8.607321085849609,0.4367032698046325,1.5702790074942874,0.05690823570995841,19.130854,,,41.799059598494516,-7.009451610151811,295.8688936987744,26.000714526467846
Gaia DR2 4291150036453347456,2015.5,293.6651003814991,0.49245992818907297,4.897535213270273,0.3980108866815738,0.18324747429482627,0.6388950506349732,1.3932823351976331,1.0563793316547503,-1.2446014922481885,0.7865697143714236,1.4227845793965528,0.0677748913373945,19.47968,,,42.282720937387694,-7.314436187266632,296.46650593707795,26.18850286776959
Gaia DR2 4291148936961388032,2015.5,293.53581562888627,0.04987524304189007,4.865578593459029,0.037181980805307976,0.11095560552876516,0.061752647647074894,-3.587882319882074,0.1017216760842506,-3.206984675217387,0.0736050720861511,1.4846385110400278,0.009028440874042344,16.344162,,,42.193000271983024,-7.215979706922221,296.31891818243844,26.17991365155039
Gaia DR2 4291144023497312512,2015.5,293.3060720239833,0.23296627984358265,4.774271358576652,0.1674907135763908,-0.29102506306863607,0.27146276227687655,-1.2909811864760528,0.4620321637335108,-5.26524362513055,0.3080451212512959,1.4173771836326357,0.04240129565707813,19.005709,,,42.00302467386796,-7.057194284542226,296.0499408547427,26.130359541522118
Gaia DR2 4291135467923889280,2015.5,293.6846424643897,0.6618344083991717,4.803351611820149,0.544408752897084,0.8835194432985869,0.8979345076665123,-1.02603585261929,1.4469834408187692,-8.29770569849307,1.1129834472761848,1.4162360437906996,0.11968323255078046,20.13075,,,42.20829318398009,-7.376086549638146,296.4691836424682,26.092357483205703
Gaia DR2 4291149452357463680,2015.5,293.56934407576597,0.2473486578126036,4.8896884026795595,0.18616751159552056,0.3820472872393442,0.30620981270076036,-1.2149341674120255,0.5247483761294858,-3.9450355208919285,0.3729169924514226,1.3731397845623081,0.04504408616121084,18.885687,,,42.23032241038304,-7.2340463240814685,296.3603174152182,26.197724779581865
Gaia DR2 4291127496461570944,2015.5,293.4921690598754,0.7954460749044371,4.681438083687199,0.7518632953069663,1.0584457793579845,0.5602471144190301,-0.060584513074883634,2.274586046715072,-1.7157415973933032,1.9712384863532495,1.196282755309641,0.08835929225301066,19.83143,,,42.008654810081836,-7.264519234495435,296.2350161752465,26.006357233718543
Gaia DR2 4291144229655827840,2015.5,293.328127720798,0.6070306002934328,4.80139989460049,0.4736700790987837,0.384986020162124,0.7002691368805726,4.013355358483736,1.2952078461026082,-1.8194974145557696,0.8886672845459669,1.5869864049862255,0.11103509283612707,20.285059,,,42.03757299792079,-7.063787390704709,296.07934478595297,26.153212729838355
Gaia DR2 4291131001157394176,2015.5,293.7833266774325,0.17601387576223912,4.7236950630654055,0.13805353157215997,0.3796862351326584,0.20304886611375955,-1.0369556779469287,0.36586099101174363,-4.874635482388478,0.2668905406831675,1.530340206723341,0.03003838350846291,18.379747,,,42.184330547276026,-7.500392600824822,296.56109131420243,25.996451377377337
Gaia DR2 4291150002093647744,2015.5,293.6552164802505,0.6497090777305656,4.900298357947213,0.5550027126667133,0.40832526871663966,0.9026643550900111,2.7196532589049998,1.5276682423395842,5.963669382270234,0.9991074380290299,1.6207182502482882,0.09409612232979267,20.026522,,,42.28048607595636,-7.3044511851859,296.45625423413713,26.19297383194319
Gaia DR2 4291152166755219712,2015.5,293.49974617351035,1.3004058550208086,4.9015861274242525,0.9437384019909768,-0.9910824013759365,1.4723638261906251,4.726926375225466,2.7111921703542885,-13.272479721547862,1.7505859204625536,1.3306151430164257,0.1872218737390653,20.58362,,,42.20789562354552,-7.167299886319733,296.286595198018,26.221710912853048
Gaia DR2 4291144916871643520,2015.5,293.28228406513045,0.09463123405363456,4.794392024282614,0.0714013844046409,0.42223283293007746,0.11314745694167096,-3.1025583155641847,0.19333307519316054,-10.227381757716152,0.13397148034137943,1.492899617763087,0.017922900523444946,17.636454,,,42.009645021038445,-7.02680347182991,296.0278704829448,26.154322675165854
Gaia DR2 4291154400140588032,2015.5,293.5612245757064,18.04091952113043,4.961847867339153,14.667582051299858,,,,,,,,,19.520645,,,42.2905859059701,-7.19283952844166,296.36570407525574,26.27017532901377
Gaia DR2 4291130726282887680,2015.5,293.81036443577483,9.878412790999194,4.701674789053665,4.554813133925154,,,,,,,,,21.105396,,,42.17759283340187,-7.5345448840243625,296.58621213529204,25.96997371857143
Gaia DR2 5875977674289535232,2015.5,232.60005324910327,0.21105104084956153,-59.695536728580805,0.1669464829927098,0.33376024254894515,0.2580852311323211,-5.052817937677922,0.3443680979027752,-4.926003614193264,0.3874917435698932,1.4261205365603298,0.04172002955192301,18.872702,,,321.77465151893784,-2.771622322050428,246.68737750385907,-39.24678496916694
Gaia DR2 5875984172603135360,2015.5,231.89266737713692,3.415702453019394,-59.79004131600519,3.743539392838887,,,,,,,,,21.20325,,,321.42683094784724,-2.6480502520994054,246.2883964263171,-39.448735987822445
Gaia DR2 5875981045930858240,2015.5,232.28874439170855,0.21733446145167204,-59.643092492743904,0.21539090115677617,-2.0852695944757906,0.307647247864229,-6.197465379569653,0.44529774167020975,-3.3262251207990046,0.6374883375942948,1.5237684575674468,0.04768095922230391,17.283365,,,321.67490224246785,-2.639195375704676,246.47338361381776,-39.24619549450828
Gaia DR2 5875997091870441344,2015.5,231.99113480037013,0.22073036878012098,-59.52836010690523,0.17674654090238748,0.12502643318263576,0.27642292717268596,-5.138580734623333,0.3669605704904056,-3.2288602705354026,0.4496514611345408,1.2690245566100944,0.045792578118721575,18.878437,,,321.6151426218446,-2.4594760392714345,246.24216618455148,-39.184781695582984
Gaia DR2 5875992281503942528,2015.5,231.7873567323635,0.3178855982978292,-59.52729498075381,0.31533540918210134,0.13944624689640095,0.4505347384283473,-2.381770285460827,0.5250468862664357,-4.729797541359098,0.8161286304871647,1.2407677379515865,0.07718278169062924,19.840536,,,321.53011385938646,-2.400625650199706,246.11524694698522,-39.21650965284206
Gaia DR2 5875986543429513984,2015.5,232.11163192053283,2.2271559831468006,-59.69135703530924,1.2781227918623592,,,,,,,,,20.968761,,,321.5737224308826,-2.6285072995110133,246.38334707575788,-39.32017650658159
Gaia DR2 5875976029408811648,2015.5,232.3478024807196,0.06463467251687784,-59.78752023640451,0.05528503466513098,0.23351239794587542,0.08040450780176703,-3.3145624404180056,0.10818574786522522,-2.7108521710150875,0.1305710443521877,1.414813017346489,0.01407073306547129,16.875538,,,321.6176057064656,-2.775102757456169,246.5685870067911,-39.37394665302689
Gaia DR2 5875980152510146048,2015.5,232.29276607986532,0.7564016190113136,-59.681832842374114,0.787969498694905,,,,,,,,,20.629993,,,321.65463265830283,-2.672285661600962,246.4915983822381,-39.28233494841071
Gaia DR2 5875996885771664384,2015.5,231.990236120925,0.04440822295737364,-59.56861915459312,0.036060925815787105,0.2451935118734433,0.05488821808898063,-4.505331329424358,0.07559633090249662,-4.061090297782723,0.08025566114449491,1.3889934840485847,0.009416064807912796,15.945888,,,321.5921110212641,-2.492514407059011,246.25803120103592,-39.22312045506769
Gaia DR2 5875983141808504448,2015.5,232.3956009921519,1.15026143143767,-59.5591695361738,1.087957892853272,,,,,,,,,20.934113,,,321.7670983520176,-2.6006675551451885,246.50567746462812,-39.149549649115556
Gaia DR2 5875984859796795008,2015.5,231.81990914911282,0.6892927078674035,-59.784018893322965,0.498721051362051,-0.42638333288571617,0.6942402110226101,-7.268374296813133,2.010665898693832,-6.600933425154442,1.2085325278654402,1.1558977128862298,0.1487412038994488,20.378826,,,321.3998610908286,-2.6225365088974186,246.24096256091448,-39.454675861333605
Gaia DR2 5875976888334673152,2015.5,232.36808195699112,0.8455284284067497,-59.71369288818821,0.7571582714041567,,,,,,,,,20.805862,,,321.66792113636524,-2.720066217690372,246.5511450962946,-39.300646829983165
Gaia DR2 5875994927208492544,2015.5,232.20235067267245,0.606090744208793,-59.54100967924461,0.5748629387016572,0.04099991414730279,1.0644477543405364,-4.463620217832268,1.12876476428477,-1.913536351540071,1.9544892416353727,1.65405990044472,0.15369767579385046,20.348858,,,321.6965621071903,-2.5302693466958197,246.37840640327678,-39.16302984102585
Gaia DR2 5875993449739481856,2015.5,232.18377491805458,0.3739863909035563,-59.55895533469435,0.28286964179989504,0.26617750574490046,0.4680502390977963,-4.684614498534774,0.6312408839660409,-5.5035660176974694,0.8231230936732407,1.4413858661807166,0.07554490971101575,19.622553,,,321.67864185526554,-2.5397646956656517,246.37416040671536,-39.18302568372663
Gaia DR2 5875983073089027968,2015.5,232.31553490025252,0.28905080537705924,-59.554974758432,0.22219686701349595,0.5437985426106042,0.3643058715183887,-3.7410069621229907,0.49297038868144144,-4.823980058433169,0.6445815534388921,1.3489454109461672,0.057041236944345756,19.109676,,,321.7360168355315,-2.5742240944772146,246.45430138602762,-39.15827579338142
Gaia DR2 1346155764042793472,2015.5,268.70066696960305,0.07216869513142615,42.741687625222646,0.09770511431210982,0.9338404033645726,0.09652186690788812,0.26355086381834186,0.15351627836071166,-15.752266339541293,0.19289437525192718,1.4730115275388809,0.023285720682348843,17.444464,,,69.18049285134795,27.992583626956336,267.63765062373443,66.17031394845606
Gaia DR2 1346178372750739456,2015.5,268.78098614434015,0.018084292704860234,43.044473124319644,0.022256576908973532,0.5823906972745122,0.022384207905357615,-0.3400908237691628,0.040896802627748335,-3.09938978250145,0.040530188026989725,1.5967521990969569,0.005359582189707342,14.916543,,,69.52974647264809,27.99895024236236,267.7677344281748,66.4743084610971
Gaia DR2 1346291828607143168,2015.5,269.6736183309495,0.08944829307578904,44.00278209319304,0.10529575530558583,0.8779122804047164,0.10414415039889277,-13.006013550265632,0.19215199610390687,-19.712842574578445,0.20831838928393848,1.4537536806915183,0.027704168711088443,17.679008,,,70.74262439010039,27.5678908657876,269.3880528799506,67.4413696516816
Gaia DR2 1346163254465846784,2015.5,268.96038880164843,0.03138621051708023,42.87260487122468,0.03712932547344611,0.6720922281087691,0.03818357584123121,2.4231400418378772,0.06767305301688922,5.999045996028729,0.06919894161140205,1.310762467328036,0.011057666624265652,9.572606,-33.30703496049,0.34778053203728987,69.37111559354311,27.83424075814121,268.10389074136134,66.30504333317548
Gaia DR2 1346215992368756480,2015.5,269.64028216245225,0.7560405355573304,43.452452616941244,0.6600350411917596,0.6929172390997143,0.7243584612764868,2.987177986081792,1.4500225312758455,-1.2510421082824896,1.3867766589507,1.6266038115761001,0.1950437644096275,20.548317,,,70.13054107187666,27.47414066757967,269.33467598243624,66.89090271497685
Gaia DR2 1346171290348363136,2015.5,269.27105266813294,0.17414922354758977,43.16171102203564,0.17611793080560867,0.7876489462337325,0.1932649497849645,1.7792735543978573,0.3921786243915277,4.18448366821249,0.4360183747893393,1.3604763997099911,0.045781591071653666,18.954712,,,69.7451157996786,27.674139308567046,268.66124298960193,66.59760441411767
Gaia DR2 1346287391903847808,2015.5,269.6338748782758,0.33202169586630004,43.88475761942017,0.342687829083793,0.02202109984156999,0.3787476453773944,-7.410498268689324,0.730352538601013,-2.415157846515146,0.8009720990014915,1.4437642760010283,0.0855225262193355,19.713688,,,70.60566705678079,27.570933616461694,269.31556364762787,67.32316863071912
Gaia DR2 1346137823963652608,2015.5,267.92166019418823,14.330044535120889,42.92646266032376,12.403712896525857,,,,,,,,,21.040646,,,69.25140841912975,28.589729878335003,266.2061889787317,66.3383754919378
Gaia DR2 1346163220106104576,2015.5,268.9298129322127,0.23296829689362794,42.85895816291359,0.29679019269066703,0.10619509131037659,0.30811098672955306,-3.8295783076398515,0.4959437712023599,0.13773641411635013,0.7079484290834797,1.6135092969557974,0.07164574089036337,19.293268,,,69.35063078758807,27.85322440756675,268.0487679422188,66.29099062148285
Gaia DR2 1346141397376189184,2015.5,267.9288674588275,0.1905749823039227,42.99878232807593,0.24121938043685998,1.6195877554976408,0.2336821702036937,-11.09137649387953,0.4773358329995061,-2.9171885254551,0.6996236447506564,1.2932471027616586,0.059559148758303995,19.010214,,,69.33328961403399,28.599174041718946,266.21285674600574,66.41083797793377
Gaia DR2 1346166892301567232,2015.5,269.26620977518184,0.20747916032950242,43.05154836925435,0.23708704785789114,0.4943159166955871,0.24872978874625776,3.237425464488136,0.4555726127128384,-4.762748790812514,0.585271577360083,1.4832521347393373,0.06708421857720939,19.300276,,,69.62277362978223,27.653961315185814,268.655891337889,66.48740562522423
Gaia DR2 1346210391731664896,2015.5,269.5303346778927,0.25330481103799396,43.42186916002071,0.2808953740130571,0.13530620526024836,0.2930969723782679,-3.7016755588340953,0.5750885922951664,-9.670232670745815,0.6592776888757562,1.5058634375671969,0.08196607224098859,19.344063,,,70.0775206185636,27.545539142465586,269.1319690596105,66.85973486815736
Gaia DR2 1346183866013108224,2015.5,269.139289080994,0.1714122381055165,43.201936656657566,0.18855821299324624,0.9992682716135372,0.19491695831266212,2.4730695512712515,0.399811424578257,-1.1978390520776514,0.43521327126105197,1.353268268099932,0.04817239958306841,18.865961,,,69.76637229980868,27.776586604283704,268.4177652150334,66.63649031209968
Gaia DR2 1346209537032653440,2015.5,269.51525423608854,1.25517072423158,43.3802287186335,1.6213560817728603,-0.8264041950049267,1.2784656388282463,-5.132904180411133,3.385651738597729,-13.069968626226734,3.409691404820216,0.923189321896701,0.3217665917375297,20.937136,,,70.02899837696943,27.54730623395186,269.1050042265507,66.81800361601385
Gaia DR2 6253705724255749888,2015.5,233.8166416507009,2.1588756744879536,-20.37397274306961,0.9592500398828774,0.6756339774386206,2.329576926690238,4.067851399883556,2.6839048386496636,-3.5013572373052333,2.020504578916541,1.4000370616374898,0.34254374454016473,20.73278,,,347.096998322842,28.120161824342762,236.39035616192896,-1.0568674726439646
Gaia DR2 6253538078796598912,2015.5,232.71340146636905,0.6881986545775303,-21.10319795293079,0.4606816319632064,0.6048777775660314,0.7451426238698582,-0.9030931827956401,1.7074306317011103,-4.8244673974857974,1.054209121974085,1.7363765180082655,0.15820731567343949,19.882318,,,345.67054271541787,28.244078614661046,235.5615051253357,-2.0106915849948073
Gaia DR2 6253734174119873536,2015.5,233.88321456169172,2.63406194248253,-19.99234232608845,1.9038558223832311,,,,,,,,,20.935389,,,347.43718476510855,28.3645656211566,236.36153297828912,-0.6712309312163771
Gaia DR2 6253671330162356224,2015.5,233.47905788166605,0.1095902613512745,-20.64422190402204,0.06988994302160322,0.46320389992245753,0.11091231128017025,-1.5798604052027185,0.24827392272489882,-0.2587344025291235,0.16357487519719666,1.5606671453691543,0.024004364325718293,17.329943,,,346.6254127179377,28.125390003410317,236.1467666491544,-1.3940613440431862
Gaia DR2 6253542854800229632,2015.5,232.8242186235415,0.6712801249106539,-21.10463499119412,0.37126086259084823,-0.7568945183271454,0.6518054205346152,1.2805347264773639,1.5974435204785744,-7.933015217374613,1.021740819353393,1.6532971776538679,0.14482919364836805,19.913658,,,345.758845710648,28.175995261058034,235.66225453731718,-1.9871898406040542
Gaia DR2 6253659269891570048,2015.5,232.46209232003005,0.8356572225236183,-20.352695447021844,0.5496874879970413,0.6993113691667378,0.8601700523918612,3.294397353952352,1.8199754971892013,-2.6692158769470553,1.1943327137243804,1.678172506423311,0.19505087867540136,20.2934,,,346.02050630914067,28.96802687401877,235.15180962846458,-1.3392806231240102
Gaia DR2 6253595051544238080,2015.5,233.1604554450363,0.03123969704091175,-20.568090353006166,0.020325247256377053,1.0944105373385082,0.035085368611296505,-11.68374522930884,0.05660640621094522,-17.95143639941407,0.04444954405369667,1.5780431930758057,0.007410451335568743,13.907471,,,346.4264460803636,28.37839748551567,235.8389079539324,-1.3909925546633364
Gaia DR2 6253640578197642496,2015.5,232.69129501445306,0.14067932250729667,-20.554789782475314,0.09504136852022539,0.4145024159330329,0.15950299208718297,-1.6957700179600208,0.2873796523772027,-2.647592935233291,0.20865851007774003,1.5841765757989792,0.03554131199721874,17.694012,,,346.05723634029977,28.67489698051275,235.40913428760612,-1.483450374177781
Gaia DR2 6253704242492328192,2015.5,233.4796057994779,0.41606673918255427,-20.18244500382856,0.23929864402999398,-0.15040531705379886,0.4332180363013601,-8.541127138570179,0.881636763117613,-7.251307350295596,0.5967312335729746,1.550801762229439,0.09684214193424621,19.343836,,,346.97098077407037,28.4727515560028,236.03790675083445,-0.9452933744377487
Gaia DR2 6253719360775821440,2015.5,233.94169159885368,0.3282105365151046,-20.109941609337934,0.25885089027755076,0.2358282898017252,0.3303135154078872,-9.295622729938682,0.6323381995147521,-13.587461945354338,0.5660398121189715,1.3907600927414603,0.06870389851159683,18.988024,,,347.3951740227531,28.24015093248137,236.44249821928017,-0.7726846101427177
Gaia DR2 6253701940389722624,2015.5,233.3846218398666,0.10078231362692919,-20.27009008160685,0.06517746305432098,0.49930739668509805,0.10742139764407994,-4.139880038904595,0.22582949964632365,-0.33793916356505477,0.1537597142453877,1.527055609405782,0.023930823336767073,17.24526,,,346.8290255003231,28.46547930183167,235.97208349778944,-1.051565895697519
Gaia DR2 6253671501961514880,2015.5,233.39109970931213,1.011173713320471,-20.679056401991087,0.579370185384511,3.2799568244918227,1.0764554540163218,4.397663833785853,2.6667432568299154,8.541208237621145,2.1124149438857356,1.38827183622614,0.20926673782631408,20.43076,,,346.52907509117773,28.153142500696976,236.07504670134043,-1.4474117512484361
Gaia DR2 6253583158773657472,2015.5,232.93616045621638,0.6530688108290966,-20.830335354581244,0.3988931219745383,-0.021602647252213628,0.7053865759145899,0.5490796722045204,1.3084581105974926,-5.315689524725768,1.0162173688928293,1.3806347194352053,0.14819907885540357,20.021118,,,346.0513485836514,28.316607840165865,235.69786244600033,-1.6958136996570163
Gaia DR2 6253671433241571712,2015.5,233.3983751856468,0.057061371602601295,-20.679761055778997,0.038711023286668825,0.40238802136752677,0.06254641748284046,-2.9005572353018745,0.1288088358258743,-7.900274990358945,0.09197159638809012,1.5685488051802265,0.013268892563289605,16.103886,,,346.5343773781836,28.148145335453776,236.08182840765457,-1.446481255113921
Gaia DR2 6726708548437172864,2015.5,276.84838096396106,0.09306513203460927,-39.89061040958771,0.09423199625062674,0.4191293750858114,0.10802522021005559,-6.346562122393432,0.17021775230303465,-1.1800432682813884,0.15025221814005044,1.5569492375304235,0.021164218102949016,17.244846,,,354.41122776827336,-12.763267891487516,275.47785964405404,-16.58146514705938
Gaia DR2 6726714149074867712,2015.5,276.8929795141429,0.07871508015213981,-39.73400442354685,0.09621842196343852,0.49922629404314073,0.12230407731894694,2.717023413683388,0.13171518025412257,-0.8446177046164893,0.11247332550627535,1.6265898765803732,0.016376688395020034,14.906889,,,354.57169150423306,-12.728571993296216,275.5216523392288,-16.42675240789755
Gaia DR2 6726700847541636736,2015.5,277.3308596904751,0.12062610386081805,-39.84367434653237,0.12178489671569548,0.47617256034871325,0.1410331148037677,2.4048892601782583,0.24497030026789604,-1.8073894872854521,0.20647343699113133,1.555562175944648,0.031170833820528977,17.583134,,,354.6137601734405,-13.080080457807712,275.8662184678718,-16.55355873870442
Gaia DR2 6726703428820081280,2015.5,277.1015573518006,5.711508447351878,-39.849792044634874,5.623626051573497,,,,,,,,,20.864008,,,354.5327364892708,-12.92260586909324,275.6824754838508,-16.550491289098773
Gaia DR2 6726686489488673408,2015.5,275.55319452298056,0.3862704666251392,-38.81102269137287,0.46655715650559687,0.14580816979024971,0.6385620977677968,-1.161329779495904,0.7294321321942223,-6.230989077002993,0.6423686170192974,1.7508153266261777,0.10413630905768571,19.211092,,,354.9714776002196,-11.396385649096837,274.4871268211806,-15.458199852221046
Gaia DR2 6726693567571853824,2015.5,276.9806021588062,0.6095841976109397,-40.0758483296626,0.6090056064612951,1.5971328401308449,0.5606366200945181,-1.59483802371634,1.0729098981581073,-1.449202088754522,0.9914664733798342,1.2573511764550167,0.16404635476411733,19.945997,,,354.28227670203194,-12.932888275378158,275.5738211291549,-16.771536060452778
Gaia DR2 6726715729622469120,2015.5,276.997769110195,0.48223672356621,-39.780725606798015,0.5344331507213492,-0.31496946037212165,0.7225111278016435,-5.527551847790455,0.8434698304752524,-3.9772065973143933,0.7498038992499865,1.647055371613212,0.10713974111499779,19.410215,,,354.56286330397876,-12.821299194762979,275.60310045506884,-16.477455091304858
Gaia DR2 6726698549733633408,2015.5,277.25889705098854,1.146538100127782,-39.93481038887017,1.0991781285007443,,,,,,,,,20.439924,,,354.5050978706503,-13.067781421301364,275.80366995625275,-16.641658007496414
Gaia DR2 6726701057997800192,2015.5,277.34513215704004,1.381344143422867,-39.801799946060434,1.4567145681837699,-0.07455881491144373,1.3224176904589025,-2.13577105911096,3.1858650040677383,-1.5441036601867302,3.100510121867083,0.8320482826422132,0.3033738039636957,20.605328,,,354.65753582540515,-13.072636702769794,275.8799517043086,-16.512324110629454
Gaia DR2 6726692949096445184,2015.5,277.1140600037569,0.6923036088864508,-40.000442845257204,0.7135098748608704,0.32503018319025395,0.8065110613575721,0.6920994209720973,1.5161063516342317,-1.412670111906733,1.3568194772104232,1.5846529319415343,0.16975140726224025,20.124746,,,354.3963789285031,-12.994224213016055,275.68439253082573,-16.701435718215855
Gaia DR2 6726698377938542336,2015.5,277.2620702350571,1.7066764521901487,-39.970070786089266,1.9664729282653675,,,,,,,,,20.607635,,,354.47322042343,-13.084665038818109,275.80427421016515,-16.676997468657767
Gaia DR2 6726704906288473728,2015.5,277.20937890889184,11.766877731327275,-39.748106647876,12.652296163908789,,,,,,,,,20.852629,,,354.6630310408513,-12.955418599707745,275.7742379784384,-16.45322258817888
Gaia DR2 6726712293630244352,2015.5,276.7409767972094,0.7237403638835068,-39.83399449435501,0.6719496153499739,1.0405313725811678,0.5508490537533672,3.8730835967193484,1.2905450402957295,-4.838934186690184,1.0921757340794125,1.6077154733732906,0.1436168089039963,19.968903,,,354.4283380894568,-12.664660246614133,275.3948575103073,-16.5208699326625
Gaia DR2 6726691918323400704,2015.5,277.200056095395,0.3711883646497327,-40.03387042410494,0.3882838159732227,0.10819288487542027,0.41940037301675237,-4.125227807529622,0.6813041115401677,-9.271436117728994,0.6148549338006264,1.6118837639977261,0.09078415638813596,19.353817,,,354.3933673328542,-13.068023733840102,275.75126183268316,-16.73822656140494
Gaia DR2 6726701916990309888,2015.5,277.2751519843079,0.5514225620474026,-39.81008089865999,0.6837375644857406,-0.11961445189844555,0.7984448094166614,1.0243625894280375,1.1375928412325995,-4.855806978973714,0.9493417907554519,1.6551411972193675,0.14197231372114255,19.814518,,,354.6268415887376,-13.02719875017073,275.8235006600201,-16.517755461732413
Gaia DR2 4291129592405610880,2015.5,293.5724326108246,0.6953539667534933,4.738684804347901,0.5455267399736744,0.04765124612879258,0.871395332581076,-2.02869215795788,1.4066346747807412,-6.852228953416458,1.1700811114065666,1.3568447489184687,0.11534151002751152,20.246395,,,42.097587591912536,-7.3080412401212325,296.3338952802501,26.04856455282128
Gaia DR2 4291145500965974784,2015.5,293.37621662359123,12.439086675816727,4.813432492084142,21.86973716523596,,,,,,,,,19.266752,,,42.0710361025992,-7.100370524990411,296.1342556151662,26.156640750613757
Gaia DR2 4291137903160580096,2015.5,293.6993142040731,0.10567248211961962,4.858464607596825,0.0891860314255884,-0.06197615937283327,0.12605153123414395,-3.194908255585264,0.2368518705806435,-4.028194349330208,0.18065802846811033,1.5221873335540201,0.0184204056036323,17.614485,,,42.264238067412066,-7.3629397014997515,296.4961323117038,26.143987768014828
Gaia DR2 4291128149296358784,2015.5,293.52442918251035,0.18610072838650085,4.665308120374715,0.13954594165864836,0.20848933783540471,0.21059642319785288,-4.06751348426283,0.39492343661012774,-7.4108518216572685,0.28983468639448356,1.5567180392184894,0.03570038385600277,18.82186,,,42.00960510413221,-7.300478853021778,296.26705856319086,25.984804769721062
Gaia DR2 4291136945392639488,2015.5,293.69706345292144,0.20318350356238984,4.8122297223866815,0.16142725488535764,0.17337670063691837,0.23756795575755574,-4.586723812555763,0.4491879787525734,-6.363840207433226,0.31820732132704777,1.483894843273793,0.03642527115410005,18.677662,,,42.22207872703781,-7.382803089032603,296.4845052347601,26.09889108400255
Gaia DR2 4291140243925539200,2015.5,293.3103267188461,0.6037741567019999,4.705047406170359,0.44858465890889876,2.042202578129965,0.622465229121603,-2.3537648999484806,1.0912421265075318,-9.101475606121873,0.9304469088138567,1.460869021921562,0.09462223342332395,19.792303,,,41.94351833357638,-7.093562601072678,296.0410801035063,26.0614638740881
Gaia DR2 4291133745631932800,2015.5,293.79440091261995,0.09334807643438009,4.7991856892527,0.07486182601065203,0.08506212860561423,0.11621491651172784,-3.012405973311555,0.20293819319031092,-4.220272307506473,0.1472078438849572,1.510618812838721,0.016681089586540868,17.481384,,,42.25669590833778,-7.4744541245780844,296.58817821349845,26.068758030553862
Gaia DR2 4291139110058502784,2015.5,293.3630435670918,19.011846851905542,4.669330848678148,16.483333034385275,,,,,,,,,21.13228,,,41.93672889624154,-7.156735333705663,296.0916786840054,26.01708658454402
Gaia DR2 4291133028381957376,2015.5,293.8422707244329,0.9986417959725304,4.7654735171376,0.8799608475731696,0.1340017743182003,1.1899787454102833,-3.1499146814378247,2.6816307839891667,-6.554214294117602,1.5717568961007802,1.6488883273463697,0.17105622742928409,20.616196,,,42.24946533458698,-7.532425774326711,296.6337097437516,26.027059845804917
Gaia DR2 4291129695487928704,2015.5,293.57455793812136,0.46857731721643797,4.7486065512796545,0.393771602424341,0.30980668716584253,0.5590126808817052,-5.947045867274875,1.0861143914057896,-7.569655214817681,0.8724207046263814,1.32533490219582,0.09569851897669338,19.944695,,,42.10741430513007,-7.305226140800146,296.33817124014683,26.05795445948508
